time_idx,power_0,wind_speed_1,power_1,wind_speed_2,power_2,wind_speed_3,power_3,wind_speed_4,power_4,wind_speed_5,power_5,wind_speed_6,power_6,wind_speed_7,power_7,wind_speed_8,power_8,wind_speed_9,power_9,wind_speed_10,power_10,wind_speed_11,power_11,wind_speed_12,power_12,wind_speed_13,power_13,wind_speed_14,power_14,wind_speed_15,power_15,wind_speed_16,power_16,wind_speed_17,power_17,wind_speed_18,power_18,wind_speed_19,power_19,wind_speed_20,power_20,wind_speed_21,power_21,wind_speed_22,power_22,wind_speed_23,power_23,wind_speed_24,power_24,wind_speed_25,power_25,wind_speed_26,power_26,wind_speed_27,power_27,wind_speed_28,power_28,wp_true
3559,278.3999939,4.432692528,177.6000061,3.955128193,167.1999969,4.528204918,193.8000031,4.337179661,154.6000061,3.955128193,136.6000061,5.104000092,300.1000061,4.623718262,258.3000183,4.623718262,164.9000092,4.241666794,241.6000061,4.528204918,198.4000092,3.955128193,-4.300000191,4.814743519,214.8000031,4.432692528,139.8000031,1.5,-4.0,3.764102459,93.5,2.299999952,-2.900000095,4.719231129,240.1000061,4.814743519,244.1000061,4.528204918,199.0,1.300000072,-4.0,1.800000072,-4.200000286,2.100000143,-3.200000048,0.699999988,-4.0,1.0,-6.900000095,2.299999952,-3.700000048,4.432692528,-3.600000143,4.241666794,-4.300000191,4.337179661,253.5,20.76
3560,76.40000153,3.573076963,95.40000153,5.297538757,293.5,5.684000015,317.0,4.910256386,253.4000092,3.955128193,-3.200000048,5.394230843,390.8999939,5.684000015,360.3000183,5.297538757,427.7000122,5.394230843,422.7000122,4.910256386,321.3000183,3.859615564,136.5,4.719231129,276.0,5.104000092,299.1000061,2.299999952,91.30000305,4.814743519,263.8000183,4.528204918,199.0,5.007153988,392.8000183,4.910256386,326.7000122,5.490871906,314.8999939,1.399999976,-4.5,2.400000095,-3.600000143,1.899999976,-3.299999952,2.100000143,-5.0,1.300000072,-5.800000191,3.191025734,-3.799999952,4.241666794,157.9000092,4.241666794,184.1999969,5.297538757,370.3000183,5.05
3561,218.0,3.859615564,141.9000092,5.200795174,545.7999878,3.477564096,255.3000031,5.97330761,501.0,6.742538452,-2.400000095,6.646564484,937.9000244,6.646564484,787.0,6.358333111,985.9000244,4.910256386,406.5,5.490871906,515.2999878,4.05064106,288.2000122,5.200795174,292.0,4.241666794,207.8000031,5.007153988,351.3000183,5.587461948,462.0,6.165923119,537.9000244,6.165923119,544.9000244,5.876923084,440.5,6.454461575,645.5,4.814743519,204.1000061,3.095512867,-4.700000286,2.600000143,-3.400000095,2.299999952,-4.200000286,2.5,-5.599999905,3.382051468,-5.800000191,4.623718262,295.3000183,5.587461948,451.6000061,6.646564484,764.7999878,5.47
3562,264.3000183,4.432692528,256.1000061,5.104000092,195.8000031,3.859615564,25.0,2.900000095,1.0,1.300000072,-2.200000048,0.600000024,-4.0,2.5,-11.60000038,4.528204918,-8.800000191,3.955128193,192.6000061,4.719231129,304.5,3.477564096,87.5,3.191025734,102.0999985,3.764102459,84.0,3.191025734,69.80000305,3.477564096,69.5,3.859615564,107.3000031,4.337179661,184.4000092,3.764102459,116.2000046,3.573076963,115.3000031,1.0,-3.900000095,1.0,-5.5,1.0,-3.700000048,0.400000006,-4.099999905,0.699999988,-4.200000286,0.300000012,-4.0,1.100000024,-3.200000048,2.200000048,-4.900000095,2.600000143,-6.700000286,6.45
3563,202.6000061,5.104000092,305.6000061,5.684000015,401.1000061,4.528204918,176.5,5.104000092,294.1000061,5.97330761,-2.5,5.200795174,-5.0,4.528204918,262.8999939,4.814743519,271.3000183,4.910256386,283.6000061,4.241666794,231.9000092,5.104000092,161.9000092,3.191025734,115.0,4.05064106,120.2000046,3.955128193,-3.900000095,3.191025734,106.4000015,3.477564096,132.8000031,3.859615564,165.8000031,3.955128193,137.1000061,4.241666794,190.1999969,2.900000095,-4.200000286,2.400000095,-5.300000191,1.700000048,-3.299999952,1.300000072,-4.700000286,1.200000048,-5.200000286,2.299999952,-4.700000286,3.191025734,-4.800000191,4.528204918,88.0,4.623718262,271.3999939,4.43
3564,429.3000183,4.814743519,443.8000183,7.604000092,1276.0,6.454461575,900.1000366,2.5,47.10000229,2.0,-2.299999952,2.700000048,-3.400000095,3.0,72.59999847,1.5,-6.200000286,3.573076963,142.6000061,4.719231129,230.8000031,3.859615564,141.3000031,3.859615564,-3.299999952,3.66858983,-4.099999905,2.200000048,5.0,2.5,-5.599999905,2.400000095,-5.200000286,3.191025734,29.0,3.095512867,3.700000048,1.600000024,-7.0,1.0,-4.400000095,1.600000024,-4.300000191,1.300000072,-3.299999952,1.200000048,-4.599999905,0.900000036,-5.400000095,1.700000048,-3.900000095,1.300000072,-4.400000095,1.300000072,-2.700000048,0.699999988,-4.0,2.62
3565,321.5,3.382051468,283.3999939,7.985538483,1364.400024,8.080795288,1202.200073,3.382051468,184.4000092,2.900000095,-2.299999952,0.400000006,-4.200000286,1.700000048,-3.0,1.0,-4.099999905,1.700000048,-7.200000286,3.0,64.20000458,5.297538757,352.2000122,3.764102459,112.9000015,3.955128193,99.30000305,3.66858983,80.20000458,2.600000143,-6.700000286,3.286538363,75.5,2.900000095,41.79999924,3.191025734,-4.300000191,2.600000143,8.100000381,3.382051468,-4.400000095,0.900000036,-3.600000143,1.300000072,-3.5,1.200000048,-4.5,0.400000006,-5.700000286,0.200000003,-4.099999905,3.095512867,-3.299999952,2.0,-3.700000048,2.900000095,-3.799999952,1.79
3566,526.1000366,4.05064106,346.2000122,7.794871807,1352.0,7.125923157,1073.300049,6.165923119,627.9000244,5.587461948,-2.299999952,1.300000072,-2.799999952,2.0,-3.700000048,3.764102459,-4.099999905,3.66858983,166.5,4.814743519,277.2000122,6.165923119,571.7999878,3.859615564,72.0,4.719231129,432.3000183,4.146153927,195.3000031,5.104000092,399.3000183,6.165923119,666.4000244,5.587461948,458.8999939,5.394230843,371.8999939,6.646564484,659.5,5.684000015,454.5,1.800000072,-4.300000191,3.382051468,-3.400000095,1.800000072,-4.5,2.200000048,-4.200000286,3.955128193,245.6999969,6.262154102,674.2999878,5.876923084,473.1000061,6.358333111,653.4000244,3.79
3567,488.3999939,3.191025734,200.3000031,7.508487225,1054.800049,7.890231133,1041.5,5.104000092,588.7999878,4.814743519,-3.5,4.814743519,181.1000061,4.337179661,213.5,4.814743519,260.3999939,5.684000015,412.6000061,4.910256386,431.5,4.910256386,392.3999939,4.814743519,412.7000122,5.297538757,-3.600000143,5.490871906,550.7999878,4.814743519,317.6000061,6.55053854,714.1000366,6.454461575,819.2000122,6.262154102,597.9000244,6.55053854,900.6000366,6.069641113,557.7000122,4.814743519,353.1000061,2.299999952,-3.5,3.573076963,-9.5,4.337179661,-5.300000191,5.684000015,485.3000183,4.910256386,332.6000061,4.719231129,260.1000061,4.814743519,289.1000061,6.84
3568,402.2000122,3.573076963,295.6000061,6.262154102,625.1000366,4.528204918,368.8999939,6.165923119,273.3999939,5.684000015,-2.799999952,7.412922859,935.4000244,7.985538483,1070.200073,7.69946146,1126.5,4.719231129,314.8000183,5.490871906,512.2000122,4.241666794,254.1999969,3.477564096,102.7000046,4.241666794,163.5,5.490871906,437.6000061,4.241666794,222.0,5.394230843,472.2000122,5.297538757,415.8999939,5.876923084,558.5,5.780487061,514.9000244,3.286538363,72.70000458,3.66858983,148.4000092,4.146153927,-3.700000048,3.286538363,57.20000076,3.286538363,-5.900000095,3.764102459,186.9000092,4.337179661,172.5,3.191025734,87.0,3.764102459,128.6999969,2.91
3569,406.8000183,5.587461948,536.5,5.684000015,410.1000061,3.66858983,168.6999969,5.684000015,484.6000061,6.55053854,-2.299999952,5.876923084,529.2999878,5.684000015,503.8999939,5.97330761,436.8000183,5.684000015,561.2999878,5.587461948,503.6000061,4.719231129,306.8999939,3.573076963,203.4000092,4.623718262,259.3999939,4.146153927,176.0,5.007153988,267.0,4.241666794,222.1999969,4.528204918,256.6000061,4.337179661,169.8000031,4.146153927,193.0,1.600000024,-17.39999962,2.5,15.90000057,2.799999952,-4.200000286,2.400000095,-4.599999905,2.700000048,-5.099999905,2.200000048,24.0,2.799999952,-0.5,3.095512867,-15.5,3.191025734,69.59999847,1.95
3570,467.3000183,5.780487061,707.9000244,6.838461399,763.5,4.146153927,244.9000092,5.200795174,469.6000061,5.587461948,-2.400000095,6.742538452,950.2000122,7.221641064,809.7000122,5.97330761,663.9000244,5.104000092,535.2999878,4.814743519,420.3000183,4.814743519,331.2000122,5.200795174,400.3000183,4.05064106,193.4000092,4.241666794,226.3000031,4.719231129,315.8999939,5.007153988,350.3999939,5.97330761,598.5,5.684000015,547.5,5.684000015,499.2000122,3.095512867,-6.099999905,3.764102459,100.9000015,3.764102459,0.600000024,3.095512867,-6.700000286,3.382051468,-4.800000191,4.814743519,371.8999939,4.814743519,407.8000183,5.490871906,450.5,5.684000015,642.1000366,5.21
3571,1121.0,6.165923119,789.7000122,9.219871521,1999.5,8.93579483,1915.599976,4.814743519,399.7000122,3.955128193,-2.700000048,4.528204918,177.6999969,6.165923119,596.9000244,5.876923084,534.9000244,6.165923119,848.7999878,6.069641113,868.7000122,6.646564484,862.9000244,5.684000015,533.9000244,3.382051468,187.9000092,5.876923084,637.0,4.623718262,256.8999939,6.069641113,629.2999878,6.646564484,954.1000366,7.508487225,886.2999878,7.125923157,1077.700073,5.297538757,346.3000183,1.300000072,-6.800000191,1.300000072,-6.300000191,1.300000072,-0.200000003,2.100000143,-15.69999981,4.814743519,435.7000122,4.146153927,431.3000183,5.684000015,459.6000061,5.876923084,799.4000244,5.17
3572,1154.800049,3.477564096,329.5,9.030538559,1997.0,8.746153831,1993.200073,4.814743519,499.5,3.191025734,-2.299999952,2.400000095,-4.0,5.587461948,447.1000061,3.095512867,97.80000305,4.432692528,515.5,5.297538757,455.8999939,5.490871906,624.4000244,5.587461948,540.5,1.800000072,-4.400000095,5.97330761,529.7999878,4.05064106,187.9000092,4.910256386,329.1000061,5.007153988,412.6000061,5.684000015,561.2000122,6.262154102,698.6000366,5.104000092,421.0,1.300000072,-4.5,2.200000048,-4.5,1.100000024,-4.599999905,1.700000048,-16.0,5.490871906,421.7000122,5.684000015,662.2999878,6.55053854,828.4000244,5.297538757,551.1000366,7.48
3573,599.2999878,4.432692528,430.6000061,8.461307526,1905.0,7.317307472,1350.099976,6.069641113,441.1000061,4.814743519,-2.299999952,0.800000012,-4.900000095,3.477564096,104.3000031,1.700000048,-3.200000048,3.859615564,148.3000031,4.719231129,283.0,5.200795174,458.3000183,2.700000048,32.90000153,2.900000095,-3.700000048,5.104000092,282.7000122,2.900000095,-7.099999905,3.0,17.5,4.910256386,295.7000122,5.490871906,411.8000183,5.587461948,361.0,4.146153927,172.8000031,1.300000072,-3.5,1.399999976,-5.300000191,0.600000024,-4.5,1.100000024,-5.900000095,1.700000048,17.30000114,5.490871906,379.1000061,6.454461575,642.0,5.104000092,441.1000061,11.98
3574,405.2000122,6.454461575,571.7000122,6.934333324,1030.700073,7.412922859,940.2999878,2.400000095,129.3000031,5.684000015,-3.700000048,2.100000143,-5.099999905,3.0,-4.200000286,3.191025734,-2.900000095,2.400000095,-6.200000286,3.66858983,97.20000458,3.191025734,61.29999924,2.100000143,-9.800000191,3.382051468,-7.5,3.095512867,49.70000076,3.095512867,14.40000057,2.299999952,-12.60000038,3.095512867,29.20000076,4.623718262,176.6999969,4.146153927,186.6000061,3.095512867,39.5,1.100000024,-4.5,1.700000048,-4.599999905,2.299999952,-4.599999905,2.400000095,-4.599999905,1.399999976,-7.200000286,4.432692528,290.8999939,4.719231129,325.7000122,5.394230843,399.6000061,12.71
3575,269.8000183,5.587461948,575.7999878,6.358333111,760.6000366,6.454461575,614.1000366,6.358333111,422.5,6.262154102,-2.400000095,5.97330761,417.2000122,4.719231129,225.1000061,4.814743519,175.6000061,1.300000072,-3.400000095,2.0,-3.200000048,1.399999976,-4.300000191,2.299999952,-3.600000143,4.05064106,-4.0,5.394230843,378.7000122,3.859615564,-4.200000286,1.100000024,-4.099999905,2.5,-3.600000143,1.600000024,-4.700000286,1.200000048,-3.799999952,1.300000072,-4.700000286,1.600000024,-5.300000191,3.095512867,-4.099999905,2.900000095,-4.300000191,3.0,-5.599999905,1.399999976,-3.600000143,1.700000048,-6.599999905,2.100000143,-5.700000286,3.66858983,109.2000046,7.6
3576,112.0999985,3.573076963,117.7000046,5.780487061,508.8999939,5.780487061,371.5,1.600000024,-7.099999905,0.5,-2.799999952,2.299999952,-4.200000286,2.5,-3.700000048,2.100000143,-6.200000286,1.399999976,-5.300000191,1.5,-4.099999905,0.300000012,-3.5,0.300000012,-5.099999905,1.600000024,-3.400000095,2.700000048,1.600000024,1.300000072,-5.700000286,1.300000072,-4.099999905,1.300000072,-3.100000143,2.299999952,-3.799999952,2.100000143,-4.5,0.800000012,-4.400000095,1.200000048,-4.599999905,1.100000024,-4.5,1.399999976,-4.700000286,1.300000072,-6.099999905,1.0,-4.0,0.900000036,-2.900000095,0.800000012,-2.799999952,2.600000143,-4.599999905,7.63
3577,155.1999969,4.528204918,292.0,5.780487061,547.4000244,4.814743519,349.8000183,5.104000092,459.1000061,6.069641113,-2.5,3.955128193,93.90000153,4.146153927,228.6000061,3.955128193,206.6000061,3.66858983,-4.400000095,2.299999952,-3.5,4.146153927,-4.599999905,3.66858983,-3.600000143,3.095512867,80.90000153,3.095512867,73.70000458,4.432692528,197.9000092,4.337179661,-11.10000038,3.0,-4.099999905,2.100000143,-4.800000191,2.200000048,-3.700000048,2.0,-4.099999905,2.5,-4.300000191,1.700000048,-4.599999905,2.299999952,-4.599999905,2.600000143,-6.0,2.700000048,-3.900000095,3.0,-3.700000048,1.899999976,-3.700000048,2.799999952,-5.800000191,17.41
3578,52.5,3.286538363,67.70000458,3.66858983,136.6999969,3.382051468,46.20000076,3.477564096,104.2000046,4.241666794,-2.299999952,2.200000048,-6.400000095,3.095512867,44.0,2.5,26.89999962,3.0,-4.400000095,3.286538363,72.30000305,3.66858983,113.3000031,2.900000095,49.10000229,3.382051468,69.20000458,2.0,-3.5,2.700000048,16.60000038,2.799999952,-3.200000048,2.0,-4.5,1.600000024,-4.5,0.800000012,-5.0,2.0,-4.200000286,2.100000143,-5.300000191,1.5,-4.700000286,1.800000072,-4.400000095,1.399999976,-4.800000191,1.399999976,-4.700000286,1.899999976,-5.200000286,1.600000024,-4.0,2.200000048,-4.700000286,12.01
3579,-5.099999905,2.299999952,-12.60000038,3.191025734,67.0,2.400000095,-4.400000095,3.0,55.79999924,3.764102459,-2.200000048,2.400000095,-3.900000095,2.100000143,-19.89999962,1.800000072,-6.599999905,1.899999976,-3.0,1.700000048,-7.700000286,2.5,12.19999981,1.899999976,-3.0,2.100000143,-17.60000038,1.700000048,-3.299999952,2.0,-6.200000286,2.299999952,-6.700000286,2.100000143,-3.799999952,1.700000048,-5.099999905,3.095512867,-3.0,2.700000048,-4.0,2.5,-4.800000191,3.191025734,-4.700000286,2.0,-4.800000191,2.200000048,-5.400000095,2.799999952,-4.599999905,1.600000024,-3.0,1.399999976,-2.700000048,1.300000072,-4.400000095,9.32
3580,-5.200000286,2.900000095,47.10000229,3.191025734,72.80000305,3.382051468,41.29999924,3.382051468,25.39999962,3.191025734,-2.600000143,2.600000143,-4.099999905,3.955128193,43.20000076,3.095512867,59.0,3.286538363,-2.700000048,3.573076963,18.60000038,3.191025734,2.799999952,3.382051468,36.0,3.477564096,11.10000038,2.700000048,-3.600000143,4.146153927,-5.900000095,3.573076963,-9.800000191,3.095512867,-4.400000095,3.66858983,-3.600000143,3.573076963,-4.099999905,2.900000095,-5.400000095,2.799999952,-5.0,3.382051468,60.10000229,3.66858983,-5.300000191,2.799999952,20.60000038,3.095512867,-8.600000381,2.5,-3.299999952,2.600000143,-3.600000143,2.400000095,-4.099999905,4.6
3581,197.1999969,3.955128193,175.5,3.955128193,154.6000061,4.337179661,184.9000092,3.764102459,118.7000046,3.859615564,-5.099999905,4.05064106,159.6999969,4.623718262,188.8000031,4.05064106,160.4000092,3.955128193,153.4000092,4.05064106,188.4000092,3.955128193,-5.599999905,3.764102459,161.8000031,4.337179661,187.6999969,3.191025734,-3.5,3.859615564,115.5999985,3.859615564,113.0999985,3.382051468,-4.800000191,3.286538363,94.09999847,3.477564096,-4.300000191,3.764102459,134.5,4.05064106,172.6000061,3.859615564,146.3000031,3.955128193,167.9000092,3.859615564,138.6000061,3.573076963,148.5,3.477564096,-5.400000095,4.623718262,251.5,2.900000095,-3.0,3.86
3582,112.0999985,3.859615564,117.9000015,3.764102459,80.90000153,2.799999952,6.700000286,2.700000048,18.70000076,3.191025734,31.10000038,2.400000095,19.5,2.700000048,33.5,2.600000143,24.39999962,2.0,-10.40000057,2.700000048,19.5,3.477564096,50.70000076,2.799999952,23.0,3.286538363,40.79999924,3.191025734,-5.099999905,3.0,9.300000191,3.095512867,19.0,3.66858983,-7.400000095,3.764102459,104.3000031,3.286538363,53.90000153,3.382051468,46.10000229,2.200000048,-10.0,2.900000095,17.5,3.0,29.70000076,2.200000048,-21.30000114,2.5,0.300000012,2.600000143,-6.5,3.477564096,53.79999924,3.859615564,-4.800000191,1.52
3583,298.3999939,4.814743519,281.5,5.104000092,262.3999939,4.910256386,280.3000183,4.719231129,204.5,5.007153988,181.4000092,4.05064106,164.6000061,4.05064106,181.6000061,3.955128193,151.6000061,3.477564096,125.7000046,4.146153927,195.9000092,3.66858983,117.9000015,4.05064106,184.5,4.528204918,215.0,3.191025734,59.79999924,3.859615564,126.4000015,3.764102459,118.0999985,4.241666794,176.1999969,4.623718262,239.1000061,4.241666794,188.4000092,4.05064106,174.8000031,4.05064106,163.9000092,3.955128193,129.8000031,3.477564096,101.8000031,3.095512867,73.0,3.859615564,120.8000031,3.66858983,156.9000092,3.955128193,137.4000092,4.241666794,-5.099999905,2.01
3584,594.1000366,5.684000015,503.1000061,5.394230843,440.8999939,5.007153988,369.0,4.623718262,283.1000061,4.814743519,259.0,4.910256386,322.5,4.719231129,275.8999939,4.337179661,239.6999969,4.241666794,233.5,4.432692528,289.8999939,4.337179661,184.1000061,4.814743519,307.0,4.814743519,334.0,3.764102459,131.0,4.241666794,183.9000092,3.859615564,113.3000031,4.146153927,195.1999969,3.573076963,105.5999985,3.0,77.20000458,3.573076963,131.4000092,3.955128193,135.9000092,3.66858983,106.2000046,3.955128193,125.3000031,3.286538363,65.5,3.66858983,113.5,3.382051468,114.5999985,3.191025734,84.59999847,3.477564096,103.4000015,0.49
3585,221.4000092,4.241666794,215.5,3.859615564,143.9000092,4.241666794,174.1000061,3.66858983,107.2000046,3.477564096,93.0,3.955128193,134.4000092,3.955128193,166.8000031,3.66858983,112.7000046,3.095512867,86.40000153,3.955128193,184.3000031,3.955128193,116.8000031,4.146153927,199.8000031,3.859615564,164.4000092,3.573076963,85.90000153,4.146153927,128.6999969,3.66858983,118.3000031,4.241666794,172.8000031,4.146153927,198.4000092,3.764102459,136.5,3.66858983,62.40000153,4.241666794,215.0,4.241666794,171.9000092,4.337179661,199.9000092,3.955128193,161.8000031,3.66858983,155.3000031,3.859615564,159.1000061,3.955128193,40.29999924,4.528204918,169.1000061,1.1
3586,518.2999878,4.623718262,366.6000061,3.859615564,203.0,4.814743519,220.4000092,4.814743519,265.8000183,4.719231129,266.3999939,4.432692528,275.8000183,3.955128193,183.6999969,4.337179661,196.5,3.382051468,99.20000458,2.600000143,48.0,4.241666794,240.1000061,3.573076963,127.5,4.528204918,226.6000061,4.910256386,229.4000092,4.528204918,243.6000061,4.623718262,286.2000122,5.104000092,386.8000183,5.297538757,414.0,4.910256386,351.2000122,4.719231129,294.2000122,3.955128193,143.1999969,4.432692528,245.1000061,4.719231129,225.8000031,4.814743519,258.8000183,4.814743519,316.8999939,3.382051468,129.6999969,4.432692528,268.2000122,4.814743519,319.3999939,0.02
3587,528.9000244,5.200795174,392.0,5.104000092,313.8999939,5.104000092,327.1000061,4.719231129,263.3999939,4.623718262,299.3999939,4.146153927,166.6999969,4.241666794,213.5,4.146153927,186.3000031,4.528204918,251.9000092,5.104000092,361.8999939,4.528204918,215.6000061,4.432692528,229.1000061,5.297538757,347.5,4.337179661,197.9000092,4.241666794,232.4000092,3.764102459,142.6000061,4.910256386,369.8000183,5.490871906,419.1000061,4.910256386,326.0,4.528204918,251.6000061,4.432692528,249.5,4.146153927,186.6000061,4.241666794,187.6000061,3.191025734,88.20000458,3.955128193,172.5,3.955128193,235.5,4.719231129,276.8999939,4.814743519,300.0,0.22
3588,731.7999878,5.684000015,625.2999878,5.394230843,488.1000061,5.394230843,390.8999939,4.814743519,319.3000183,5.394230843,278.2000122,4.814743519,269.6000061,4.814743519,325.6000061,4.719231129,296.6000061,4.528204918,273.6000061,4.719231129,311.1000061,3.764102459,190.4000092,4.528204918,260.8999939,4.528204918,263.1000061,3.286538363,70.30000305,4.05064106,175.0,4.337179661,174.3000031,4.241666794,182.4000092,4.337179661,196.5,4.146153927,166.5,4.146153927,184.6999969,4.146153927,176.6000061,4.05064106,156.4000092,4.05064106,174.6999969,4.146153927,157.3000031,3.573076963,117.3000031,4.146153927,213.4000092,5.007153988,213.6999969,4.719231129,236.6999969,0.57
3589,377.7000122,5.104000092,376.3000183,5.297538757,359.5,5.200795174,341.7000122,5.104000092,300.2000122,4.814743519,293.0,4.432692528,207.6999969,5.007153988,316.0,4.05064106,215.5,3.955128193,171.5,4.719231129,276.8000183,3.191025734,100.0999985,4.814743519,-5.700000286,4.719231129,250.1999969,3.955128193,127.4000015,4.432692528,234.3000031,4.623718262,240.0,3.764102459,120.0,3.66858983,133.3000031,3.859615564,147.0,5.104000092,371.3000183,4.719231129,273.8000183,5.200795174,320.2000122,5.200795174,365.6000061,5.297538757,360.3000183,3.955128193,164.5,2.100000143,-7.300000191,3.382051468,92.80000305,3.955128193,147.3000031,4.1
3590,167.1999969,3.859615564,153.3000031,4.432692528,200.1999969,4.528204918,197.1999969,4.337179661,182.3000031,4.337179661,192.5,3.955128193,132.4000092,3.477564096,129.0,3.66858983,144.0,3.955128193,141.6999969,3.955128193,177.4000092,1.700000048,-10.10000038,2.799999952,-3.5,4.241666794,151.1000061,3.955128193,-4.5,4.719231129,260.6000061,4.910256386,288.3999939,4.337179661,223.1000061,4.146153927,185.6999969,4.241666794,197.8000031,5.490871906,374.1000061,4.814743519,334.1000061,5.104000092,344.3000183,5.490871906,411.8000183,5.490871906,400.0,3.955128193,189.3000031,1.300000072,-3.299999952,0.400000006,-4.5,1.399999976,-3.900000095,4.98
3591,132.1000061,3.286538363,81.5,3.859615564,90.5,3.955128193,125.8000031,3.477564096,129.9000092,3.764102459,120.0999985,3.286538363,87.0,3.382051468,79.09999847,3.477564096,154.5,3.764102459,182.6000061,4.337179661,247.1000061,1.300000072,-5.0,4.432692528,-2.400000095,4.910256386,315.0,3.955128193,-1.899999976,5.104000092,338.3000183,3.955128193,249.5,5.104000092,343.3999939,5.007153988,306.6000061,4.910256386,287.1000061,5.684000015,536.2999878,5.200795174,391.2000122,4.719231129,373.1000061,5.104000092,458.3000183,5.200795174,426.2000122,4.528204918,289.7000122,3.0,89.20000458,1.800000072,-5.400000095,1.700000048,-3.700000048,3.39
3592,23.0,2.200000048,-4.200000286,3.095512867,-4.300000191,2.5,-8.100000381,3.477564096,87.80000305,3.286538363,121.5,3.095512867,-3.900000095,2.799999952,-3.400000095,3.477564096,-9.699999809,3.859615564,-5.200000286,3.286538363,-3.200000048,3.0,-4.099999905,3.477564096,-2.200000048,2.799999952,13.10000038,4.814743519,-1.399999976,4.432692528,198.6000061,3.955128193,182.4000092,3.66858983,145.6999969,3.573076963,95.70000458,3.66858983,108.3000031,3.382051468,99.5,0.900000036,-4.099999905,3.764102459,121.5,3.764102459,126.3000031,3.095512867,101.5,2.700000048,38.79999924,3.0,-3.100000143,3.859615564,-3.799999952,1.899999976,-2.799999952,7.14
3593,118.8000031,5.780487061,626.7999878,4.623718262,302.1000061,5.200795174,259.6000061,5.007153988,318.8999939,5.104000092,359.3999939,3.859615564,135.3000031,2.700000048,-8.400000572,4.432692528,214.0,3.382051468,122.9000015,3.095512867,54.5,3.477564096,104.3000031,1.200000048,-2.600000143,2.900000095,-6.0,5.104000092,-1.899999976,3.66858983,146.6999969,5.394230843,370.3000183,5.394230843,461.8999939,5.876923084,461.5,5.876923084,522.7999878,5.200795174,458.3999939,4.432692528,-3.0,5.200795174,387.0,4.719231129,333.5,5.200795174,309.6000061,5.007153988,334.5,4.432692528,235.6000061,4.623718262,271.3000183,4.623718262,256.8999939,7.7
3594,87.30000305,3.573076963,100.7000046,3.477564096,55.60000229,1.600000024,-4.900000095,2.700000048,42.5,3.955128193,46.70000076,1.399999976,-5.800000191,1.399999976,-2.700000048,1.5,-5.900000095,3.0,-9.199999809,3.095512867,-5.400000095,2.400000095,-5.599999905,0.699999988,-2.200000048,0.900000036,-6.599999905,4.241666794,-1.5,4.05064106,172.0,3.66858983,142.9000092,3.286538363,138.4000092,4.337179661,164.3000031,4.337179661,171.5,4.528204918,257.6000061,3.66858983,115.4000015,4.432692528,245.5,4.528204918,305.3999939,4.337179661,214.8000031,3.764102459,147.9000092,2.5,46.0,3.764102459,139.5,3.286538363,87.20000458,7.28
3595,438.3999939,5.104000092,406.0,5.394230843,404.2000122,4.814743519,379.3999939,5.684000015,519.7999878,6.838461399,551.7999878,5.876923084,587.4000244,4.814743519,305.1000061,5.97330761,555.0,5.780487061,638.2000122,5.876923084,600.2000122,3.859615564,251.8000031,5.490871906,-2.200000048,6.646564484,805.9000244,6.165923119,-1.600000024,6.454461575,759.9000244,6.742538452,941.1000366,7.69946146,1346.400024,7.985538483,1195.599976,7.604000092,1403.300049,8.080795288,1796.0,7.604000092,1371.200073,7.412922859,1316.099976,7.412922859,1344.900024,6.838461399,1164.0,7.030154228,1107.0,3.955128193,247.8000031,6.358333111,864.9000244,6.742538452,949.0,3.33
3596,305.2000122,4.719231129,398.3000183,4.146153927,278.6000061,5.684000015,413.8000183,5.780487061,557.7999878,5.297538757,570.2999878,5.200795174,329.8999939,4.432692528,301.5,5.394230843,458.5,6.358333111,793.2000122,5.684000015,322.8000183,4.05064106,106.4000015,5.200795174,-2.200000048,5.587461948,465.2000122,5.876923084,-1.5,6.55053854,767.9000244,6.742538452,912.9000244,7.412922859,977.2999878,6.646564484,685.4000244,6.934333324,992.2000122,7.221641064,1175.400024,6.934333324,985.7999878,6.934333324,980.6000366,7.125923157,1159.599976,6.934333324,973.2999878,6.646564484,871.7000122,3.573076963,168.8000031,6.262154102,804.2999878,5.684000015,478.3999939,4.86
3597,380.1000061,4.241666794,254.9000092,4.719231129,346.7000122,5.587461948,471.8000183,5.587461948,526.4000244,5.684000015,572.2000122,3.764102459,220.1999969,4.910256386,326.3000183,5.394230843,414.5,4.623718262,400.6000061,4.337179661,219.9000092,2.600000143,45.29999924,3.095512867,107.9000015,5.490871906,431.6000061,5.684000015,-1.600000024,4.910256386,534.7000122,6.358333111,617.0,5.876923084,535.4000244,5.490871906,415.8000183,5.490871906,416.6000061,5.394230843,484.6000061,5.684000015,473.2000122,5.587461948,555.4000244,5.97330761,700.5,6.069641113,636.1000366,5.780487061,496.8999939,3.191025734,73.30000305,5.490871906,427.0,5.490871906,417.0,1.71
